band_digits,family,sample_index,probable_prime_reps,exponent_vector,factor_digit_lengths,d_value,n_digits,n_bits,n_log10,leading16,trailing16,z_sci,neg_log10_z,status
140,squarefree_6,0,64,"1,1,1,1,1,1","24,24,24,24,24,24",64,140,462,139.000000000000000000000008,1000000000000000,8492153473182187,9.999999999999999999994110e-4310,4309.000000000000000000000256,ok
140,smooth_4321,0,64,"4,3,2,1","9,12,18,40",120,140,462,139.000000000000000000000000,1000000000000000,9824247002655781,10.000000000000000000000000e-8202,8201.000000000000000000000000,ok
141,probable_prime,0,64,"1","141",2,141,466,140.000000000000000000000000,1000000000000000,0000000000000013,1,0.000000000000000000000000,ok
141,semiprime_balanced,0,64,"1,1","71,71",4,141,466,140.000000000000000000000000,1000000000000000,0000000000022803,10.000000000000000000000000e-141,140.000000000000000000000000,ok
141,prime_square,0,64,"2","71",3,141,466,140.000000000000000000000000,1000000000000000,0000000000001089,10.000000000000000000000000e-71,70.000000000000000000000000,ok
141,prime_cube,0,64,"3","47",4,141,466,140.000000000000000000000000,1000000000000000,0541267096570569,10.000000000000000000000000e-141,140.000000000000000000000000,ok
141,squarefree_3,0,64,"1,1,1","47,47,48",8,141,466,140.000000000000000000000000,1000000000000000,9999995731076077,10.000000000000000000000000e-421,420.000000000000000000000000,ok
141,squarefree_6,0,64,"1,1,1,1,1,1","24,24,24,24,24,25",64,141,466,140.000000000000000000000001,1000000000000000,4894713022528127,9.999999999999999999999101e-4341,4340.000000000000000000000039,ok
141,smooth_4321,0,64,"4,3,2,1","9,12,18,41",120,141,466,140.000000000000000000000000,1000000000000000,3390409189559003,10.000000000000000000000000e-8261,8260.000000000000000000000000,ok
142,probable_prime,0,64,"1","142",2,142,469,141.000000000000000000000000,1000000000000000,0000000000000129,1,0.000000000000000000000000,ok
142,semiprime_balanced,0,64,"1,1","71,71",4,142,469,141.000000000000000000000000,1000000000000000,9999999999995941,10.000000000000000000000000e-142,141.000000000000000000000000,ok
142,prime_square,0,64,"2","71",3,142,469,141.000000000000000000000000,1000000000000000,2553123202076169,3.162277660168379331998894e-71,70.500000000000000000000000,ok
142,prime_cube,0,64,"3","48",4,142,469,141.000000000000000000000000,1000000000000000,0000000000035937,10.000000000000000000000000e-142,141.000000000000000000000000,ok
142,squarefree_3,0,64,"1,1,1","48,48,47",8,142,469,141.000000000000000000000000,1000000000000000,9999999999471373,10.000000000000000000000000e-424,423.000000000000000000000000,ok
142,squarefree_6,0,64,"1,1,1,1,1,1","24,24,24,24,24,26",64,142,469,141.000000000000000000000000,1000000000000000,8906647769639161,9.999999999999999999999854e-4372,4371.000000000000000000000006,ok
142,smooth_4321,0,64,"4,3,2,1","9,12,18,42",120,142,469,141.000000000000000000000000,1000000000000000,0286900323694941,10.000000000000000000000000e-8320,8319.000000000000000000000000,ok
143,probable_prime,0,64,"1","143",2,143,472,142.000000000000000000000000,1000000000000000,0000000000000013,1,0.000000000000000000000000,ok
143,semiprime_balanced,0,64,"1,1","72,71",4,143,472,142.000000000000000000000000,1000000000000000,9999999999966421,10.000000000000000000000000e-143,142.000000000000000000000000,ok
143,prime_square,0,64,"2","72",3,143,472,142.000000000000000000000000,1000000000000000,0000000000074529,10.000000000000000000000000e-72,71.000000000000000000000000,ok
143,prime_cube,0,64,"3","48",4,143,472,142.000000000000000000000000,1000000000000000,4140376555464239,10.000000000000000000000000e-143,142.000000000000000000000000,ok
143,squarefree_3,0,64,"1,1,1","48,48,48",8,143,472,142.000000000000000000000000,1000000000000000,9999999986096473,10.000000000000000000000000e-427,426.000000000000000000000000,ok
143,squarefree_6,0,64,"1,1,1,1,1,1","24,24,24,24,24,27",64,143,472,142.000000000000000000000000,1000000000000000,9000006503794073,9.999999999999999999999978e-4403,4402.000000000000000000000001,ok
143,smooth_4321,0,64,"4,3,2,1","9,12,18,43",120,143,472,142.000000000000000000000000,1000000000000000,4389534703340963,10.000000000000000000000000e-8379,8378.000000000000000000000000,ok
144,probable_prime,0,64,"1","144",2,144,476,143.000000000000000000000000,1000000000000000,0000000000000081,1,0.000000000000000000000000,ok
144,semiprime_balanced,0,64,"1,1","72,72",4,144,476,143.000000000000000000000000,1000000000000000,9999999999281737,10.000000000000000000000000e-144,143.000000000000000000000000,ok
144,prime_square,0,64,"2","72",3,144,476,143.000000000000000000000000,1000000000000000,5236779005454369,3.162277660168379331998894e-72,71.500000000000000000000000,ok
144,prime_cube,0,64,"3","48",4,144,476,143.000000000000000000000000,1000000000000000,5095065921989113,10.000000000000000000000000e-144,143.000000000000000000000000,ok
144,squarefree_3,0,64,"1,1,1","48,48,49",8,144,476,143.000000000000000000000000,1000000000000000,9999999857391721,10.000000000000000000000000e-430,429.000000000000000000000000,ok
144,squarefree_6,0,64,"1,1,1,1,1,1","24,24,24,24,24,28",64,144,476,143.000000000000000000000000,1000000000000000,9901607707551897,9.999999999999999999999996e-4434,4433.000000000000000000000000,ok
144,smooth_4321,0,64,"4,3,2,1","9,12,18,44",120,144,476,143.000000000000000000000000,1000000000000000,2968670511470043,10.000000000000000000000000e-8438,8437.000000000000000000000000,ok
145,probable_prime,0,64,"1","145",2,145,479,144.000000000000000000000000,1000000000000000,0000000000000091,1,0.000000000000000000000000,ok
145,semiprime_balanced,0,64,"1,1","73,73",4,145,479,144.000000000000000000000000,1000000000000000,0000000000026091,10.000000000000000000000000e-145,144.000000000000000000000000,ok
145,prime_square,0,64,"2","73",3,145,479,144.000000000000000000000000,1000000000000000,0000000000001521,10.000000000000000000000000e-73,72.000000000000000000000000,ok
145,prime_cube,0,64,"3","49",4,145,479,144.000000000000000000000000,1000000000000000,0000000007189057,10.000000000000000000000000e-145,144.000000000000000000000000,ok
145,squarefree_3,0,64,"1,1,1","49,49,48",8,145,479,144.000000000000000000000000,1000000000000000,9999999986304913,10.000000000000000000000000e-433,432.000000000000000000000000,ok
145,squarefree_6,0,64,"1,1,1,1,1,1","25,25,25,25,25,24",64,145,479,144.000000000000000000000029,1000000000000000,9999366823550017,9.999999999999999999979540e-4465,4464.000000000000000000000889,ok
145,smooth_4321,0,64,"4,3,2,1","10,13,19,36",120,145,479,144.000000000000000000000000,1000000000000000,1205497497078773,10.000000000000000000000000e-8497,8496.000000000000000000000000,ok
146,probable_prime,0,64,"1","146",2,146,482,145.000000000000000000000000,1000000000000000,0000000000000073,1,0.000000000000000000000000,ok
146,semiprime_balanced,0,64,"1,1","73,73",4,146,482,145.000000000000000000000000,1000000000000000,9999999999992161,10.000000000000000000000000e-146,145.000000000000000000000000,ok
146,prime_square,0,64,"2","73",3,146,482,145.000000000000000000000000,1000000000000000,9642000733724721,3.162277660168379331998894e-73,72.500000000000000000000000,ok
146,prime_cube,0,64,"3","49",4,146,482,145.000000000000000000000000,1000000000000000,7607333180639251,10.000000000000000000000000e-146,145.000000000000000000000000,ok
146,squarefree_3,0,64,"1,1,1","49,49,49",8,146,482,145.000000000000000000000000,1000000000000000,9999999831931547,10.000000000000000000000000e-436,435.000000000000000000000000,ok
146,squarefree_6,0,64,"1,1,1,1,1,1","25,25,25,25,25,25",64,146,482,145.000000000000000000000001,1000000000000000,9992809212673123,9.999999999999999999999349e-4496,4495.000000000000000000000028,ok
146,smooth_4321,0,64,"4,3,2,1","10,13,19,37",120,146,482,145.000000000000000000000000,1000000000000000,2371250504526929,10.000000000000000000000000e-8556,8555.000000000000000000000000,ok
147,probable_prime,0,64,"1","147",2,147,486,146.000000000000000000000000,1000000000000000,0000000000000009,1,0.000000000000000000000000,ok
147,semiprime_balanced,0,64,"1,1","74,74",4,147,486,146.000000000000000000000000,1000000000000000,0000000000007821,10.000000000000000000000000e-147,146.000000000000000000000000,ok
147,prime_square,0,64,"2","74",3,147,486,146.000000000000000000000000,1000000000000000,0000000000006241,10.000000000000000000000000e-74,73.000000000000000000000000,ok
147,prime_cube,0,64,"3","49",4,147,486,146.000000000000000000000000,1000000000000000,8496288217399389,10.000000000000000000000000e-147,146.000000000000000000000000,ok
147,squarefree_3,0,64,"1,1,1","49,49,50",8,147,486,146.000000000000000000000000,1000000000000000,9999998285852551,10.000000000000000000000000e-439,438.000000000000000000000000,ok
147,squarefree_6,0,64,"1,1,1,1,1,1","25,25,25,25,25,26",64,147,486,146.000000000000000000000001,1000000000000000,9927975170571679,9.999999999999999999999619e-4527,4526.000000000000000000000017,ok
147,smooth_4321,0,64,"4,3,2,1","10,13,19,38",120,147,486,146.000000000000000000000000,1000000000000000,7177933926825637,10.000000000000000000000000e-8615,8614.000000000000000000000000,ok
148,probable_prime,0,64,"1","148",2,148,489,147.000000000000000000000000,1000000000000000,0000000000000987,1,0.000000000000000000000000,ok
148,semiprime_balanced,0,64,"1,1","74,74",4,148,489,147.000000000000000000000000,1000000000000000,9999999999943199,10.000000000000000000000000e-148,147.000000000000000000000000,ok
148,prime_square,0,64,"2","74",3,148,489,147.000000000000000000000000,1000000000000000,7791139892358329,3.162277660168379331998894e-74,73.500000000000000000000000,ok
148,prime_cube,0,64,"3","50",4,148,489,147.000000000000000000000000,1000000000000000,0000000000000729,10.000000000000000000000000e-148,147.000000000000000000000000,ok
148,squarefree_3,0,64,"1,1,1","50,50,49",8,148,489,147.000000000000000000000000,1000000000000000,9999999999964603,10.000000000000000000000000e-442,441.000000000000000000000000,ok
148,squarefree_6,0,64,"1,1,1,1,1,1","25,25,25,25,25,27",64,148,489,147.000000000000000000000000,1000000000000000,9278174814048361,9.999999999999999999999982e-4558,4557.000000000000000000000001,ok
148,smooth_4321,0,64,"4,3,2,1","10,13,19,39",120,148,489,147.000000000000000000000000,1000000000000000,3780396258733129,10.000000000000000000000000e-8674,8673.000000000000000000000000,ok
149,probable_prime,0,64,"1","149",2,149,492,148.000000000000000000000000,1000000000000000,0000000000000247,1,0.000000000000000000000000,ok
149,semiprime_balanced,0,64,"1,1","75,74",4,149,492,148.000000000000000000000000,1000000000000000,9999999999969571,10.000000000000000000000000e-149,148.000000000000000000000000,ok
149,prime_square,0,64,"2","75",3,149,492,148.000000000000000000000000,1000000000000000,0000000000042849,10.000000000000000000000000e-75,74.000000000000000000000000,ok
149,prime_cube,0,64,"3","50",4,149,492,148.000000000000000000000000,1000000000000000,2155721103077079,10.000000000000000000000000e-149,148.000000000000000000000000,ok
149,squarefree_3,0,64,"1,1,1","50,50,50",8,149,492,148.000000000000000000000000,1000000000000000,9999999999546049,10.000000000000000000000000e-445,444.000000000000000000000000,ok
149,squarefree_6,0,64,"1,1,1,1,1,1","25,25,25,25,25,28",64,149,492,148.000000000000000000000000,1000000000000000,2781034304613247,9.999999999999999999999999e-4589,4588.000000000000000000000000,ok
149,smooth_4321,0,64,"4,3,2,1","10,13,19,40",120,149,492,148.000000000000000000000000,1000000000000000,1409789923615767,10.000000000000000000000000e-8733,8732.000000000000000000000000,ok
150,probable_prime,0,64,"1","150",2,150,495,149.000000000000000000000000,1000000000000000,0000000000000183,1,0.000000000000000000000000,ok
150,semiprime_balanced,0,64,"1,1","75,75",4,150,495,149.000000000000000000000000,1000000000000000,9999999999604423,10.000000000000000000000000e-150,149.000000000000000000000000,ok
150,prime_square,0,64,"2","75",3,150,495,149.000000000000000000000000,1000000000000000,9505821710490401,3.162277660168379331998894e-75,74.500000000000000000000000,ok
150,prime_cube,0,64,"3","50",4,150,495,149.000000000000000000000000,1000000000000000,8377133823993409,10.000000000000000000000000e-150,149.000000000000000000000000,ok
150,squarefree_3,0,64,"1,1,1","50,50,51",8,150,495,149.000000000000000000000000,1000000000000000,9999999995223889,10.000000000000000000000000e-448,447.000000000000000000000000,ok
150,squarefree_6,0,64,"1,1,1,1,1,1","25,25,25,25,25,29",64,150,495,149.000000000000000000000000,1000000000000000,7809876565817939,10.000000000000000000000000e-4620,4619.000000000000000000000000,ok
150,smooth_4321,0,64,"4,3,2,1","10,13,19,41",120,150,495,149.000000000000000000000000,1000000000000000,6690743717446093,10.000000000000000000000000e-8792,8791.000000000000000000000000,ok
151,probable_prime,0,64,"1","151",2,151,499,150.000000000000000000000000,1000000000000000,0000000000000067,1,0.000000000000000000000000,ok
151,semiprime_balanced,0,64,"1,1","76,76",4,151,499,150.000000000000000000000000,1000000000000000,0000000000041151,10.000000000000000000000000e-151,150.000000000000000000000000,ok
151,prime_square,0,64,"2","76",3,151,499,150.000000000000000000000000,1000000000000000,0000000000016641,10.000000000000000000000000e-76,75.000000000000000000000000,ok
151,prime_cube,0,64,"3","51",4,151,499,150.000000000000000000000000,1000000000000000,0000000003442951,10.000000000000000000000000e-151,150.000000000000000000000000,ok
151,squarefree_3,0,64,"1,1,1","51,51,50",8,151,499,150.000000000000000000000000,1000000000000000,9999999974148649,10.000000000000000000000000e-451,450.000000000000000000000000,ok
151,squarefree_6,0,64,"1,1,1,1,1,1","26,26,26,26,26,25",64,151,499,150.000000000000000000000001,1000000000000000,9788240891059621,9.999999999999999999999194e-4651,4650.000000000000000000000035,ok
151,smooth_4321,0,64,"4,3,2,1","10,13,19,42",120,151,499,150.000000000000000000000000,1000000000000000,4174194238444377,10.000000000000000000000000e-8851,8850.000000000000000000000000,ok
152,probable_prime,0,64,"1","152",2,152,502,151.000000000000000000000000,1000000000000000,0000000000000901,1,0.000000000000000000000000,ok
152,semiprime_balanced,0,64,"1,1","76,76",4,152,502,151.000000000000000000000000,1000000000000000,9999999999842491,10.000000000000000000000000e-152,151.000000000000000000000000,ok
152,prime_square,0,64,"2","76",3,152,502,151.000000000000000000000000,1000000000000000,4631842312685001,3.162277660168379331998894e-76,75.500000000000000000000000,ok
152,prime_cube,0,64,"3","51",4,152,502,151.000000000000000000000000,1000000000000000,9992280224565041,10.000000000000000000000000e-152,151.000000000000000000000000,ok
152,squarefree_3,0,64,"1,1,1","51,51,51",8,152,502,151.000000000000000000000000,1000000000000000,9999999608449903,10.000000000000000000000000e-454,453.000000000000000000000000,ok
152,squarefree_6,0,64,"1,1,1,1,1,1","26,26,26,26,26,26",64,152,502,151.000000000000000000000000,1000000000000000,7843437722032903,9.999999999999999999999966e-4682,4681.000000000000000000000001,ok
152,smooth_4321,0,64,"4,3,2,1","10,13,19,43",120,152,502,151.000000000000000000000000,1000000000000000,1005987528923807,10.000000000000000000000000e-8910,8909.000000000000000000000000,ok
153,probable_prime,0,64,"1","153",2,153,505,152.000000000000000000000000,1000000000000000,0000000000000013,1,0.000000000000000000000000,ok
153,semiprime_balanced,0,64,"1,1","77,77",4,153,505,152.000000000000000000000000,1000000000000000,0000000000067963,10.000000000000000000000000e-153,152.000000000000000000000000,ok
153,prime_square,0,64,"2","77",3,153,505,152.000000000000000000000000,1000000000000000,0000000000017689,10.000000000000000000000000e-77,76.000000000000000000000000,ok
153,prime_cube,0,64,"3","51",4,153,505,152.000000000000000000000000,1000000000000000,1831004378492427,10.000000000000000000000000e-153,152.000000000000000000000000,ok
153,squarefree_3,0,64,"1,1,1","51,51,52",8,153,505,152.000000000000000000000000,1000000000000000,9999995985480931,10.000000000000000000000000e-457,456.000000000000000000000000,ok
153,squarefree_6,0,64,"1,1,1,1,1,1","26,26,26,26,26,27",64,153,505,152.000000000000000000000000,1000000000000000,8424517040090121,9.999999999999999999999985e-4713,4712.000000000000000000000001,ok
153,smooth_4321,0,64,"4,3,2,1","10,13,20,42",120,153,505,152.000000000000000000000000,1000000000000000,5098452669587327,10.000000000000000000000000e-8969,8968.000000000000000000000000,ok
154,probable_prime,0,64,"1","154",2,154,509,153.000000000000000000000000,1000000000000000,0000000000000087,1,0.000000000000000000000000,ok
154,semiprime_balanced,0,64,"1,1","77,77",4,154,509,153.000000000000000000000000,1000000000000000,9999999999838139,10.000000000000000000000000e-154,153.000000000000000000000000,ok
154,prime_square,0,64,"2","77",3,154,509,153.000000000000000000000000,1000000000000000,9111757027742489,3.162277660168379331998894e-77,76.500000000000000000000000,ok
154,prime_cube,0,64,"3","52",4,154,509,153.000000000000000000000000,1000000000000000,0000000001771561,10.000000000000000000000000e-154,153.000000000000000000000000,ok
154,squarefree_3,0,64,"1,1,1","52,52,51",8,154,509,153.000000000000000000000000,1000000000000000,9999999990047629,10.000000000000000000000000e-460,459.000000000000000000000000,ok
154,squarefree_6,0,64,"1,1,1,1,1,1","26,26,26,26,26,28",64,154,509,153.000000000000000000000000,1000000000000000,4202442953199271,9.999999999999999999999994e-4744,4743.000000000000000000000000,ok
154,smooth_4321,0,64,"4,3,2,1","10,13,20,43",120,154,509,153.000000000000000000000000,1000000000000000,0891735204657087,10.000000000000000000000000e-9028,9027.000000000000000000000000,ok
155,probable_prime,0,64,"1","155",2,155,512,154.000000000000000000000000,1000000000000000,0000000000000453,1,0.000000000000000000000000,ok
155,semiprime_balanced,0,64,"1,1","78,78",4,155,512,154.000000000000000000000000,1000000000000000,0000000000003171,10.000000000000000000000000e-155,154.000000000000000000000000,ok
155,prime_square,0,64,"2","78",3,155,512,154.000000000000000000000000,1000000000000000,0000000000000441,10.000000000000000000000000e-78,77.000000000000000000000000,ok
155,prime_cube,0,64,"3","52",4,155,512,154.000000000000000000000000,1000000000000000,9101663398023871,10.000000000000000000000000e-155,154.000000000000000000000000,ok
155,squarefree_3,0,64,"1,1,1","52,52,52",8,155,512,154.000000000000000000000000,1000000000000000,9999999890523919,10.000000000000000000000000e-463,462.000000000000000000000000,ok
155,squarefree_6,0,64,"1,1,1,1,1,1","26,26,26,26,26,29",64,155,512,154.000000000000000000000000,1000000000000000,1718763944586531,10.000000000000000000000000e-4775,4774.000000000000000000000000,ok
155,smooth_4321,0,64,"4,3,2,1","10,13,20,44",120,155,512,154.000000000000000000000000,1000000000000000,3437544769177013,10.000000000000000000000000e-9087,9086.000000000000000000000000,ok
156,probable_prime,0,64,"1","156",2,156,515,155.000000000000000000000000,1000000000000000,0000000000000189,1,0.000000000000000000000000,ok
156,semiprime_balanced,0,64,"1,1","78,78",4,156,515,155.000000000000000000000000,1000000000000000,9999999999996997,10.000000000000000000000000e-156,155.000000000000000000000000,ok
156,prime_square,0,64,"2","78",3,156,515,155.000000000000000000000000,1000000000000000,4423542730992121,3.162277660168379331998894e-78,77.500000000000000000000000,ok
156,prime_cube,0,64,"3","52",4,156,515,155.000000000000000000000000,1000000000000000,3070657179777691,10.000000000000000000000000e-156,155.000000000000000000000000,ok
156,squarefree_3,0,64,"1,1,1","52,52,53",8,156,515,155.000000000000000000000000,1000000000000000,9999998902579247,10.000000000000000000000000e-466,465.000000000000000000000000,ok
156,squarefree_6,0,64,"1,1,1,1,1,1","26,26,26,26,26,30",64,156,515,155.000000000000000000000000,1000000000000000,7174649049677541,10.000000000000000000000000e-4806,4805.000000000000000000000000,ok
156,smooth_4321,0,64,"4,3,2,1","10,13,20,45",120,156,515,155.000000000000000000000000,1000000000000000,7813842162407961,10.000000000000000000000000e-9146,9145.000000000000000000000000,ok
157,probable_prime,0,64,"1","157",2,157,519,156.000000000000000000000000,1000000000000000,0000000000000451,1,0.000000000000000000000000,ok
157,semiprime_balanced,0,64,"1,1","79,78",4,157,519,156.000000000000000000000000,1000000000000000,9999999999994141,10.000000000000000000000000e-157,156.000000000000000000000000,ok
157,prime_square,0,64,"2","79",3,157,519,156.000000000000000000000000,1000000000000000,0000000000008649,10.000000000000000000000000e-79,78.000000000000000000000000,ok
157,prime_cube,0,64,"3","53",4,157,519,156.000000000000000000000000,1000000000000000,0000000034965783,10.000000000000000000000000e-157,156.000000000000000000000000,ok
157,squarefree_3,0,64,"1,1,1","53,53,52",8,157,519,156.000000000000000000000000,1000000000000000,9999999921879373,10.000000000000000000000000e-469,468.000000000000000000000000,ok
157,squarefree_6,0,64,"1,1,1,1,1,1","27,27,27,27,27,26",64,157,519,156.000000000000000000000001,1000000000000000,9964335680669269,9.999999999999999999999399e-4837,4836.000000000000000000000026,ok
157,smooth_4321,0,64,"4,3,2,1","10,14,20,43",120,157,519,156.000000000000000000000000,1000000000000000,2806537215998063,10.000000000000000000000000e-9205,9204.000000000000000000000000,ok
158,probable_prime,0,64,"1","158",2,158,522,157.000000000000000000000000,1000000000000000,0000000000000583,1,0.000000000000000000000000,ok
158,semiprime_balanced,0,64,"1,1","79,79",4,158,522,157.000000000000000000000000,1000000000000000,9999999999939457,10.000000000000000000000000e-158,157.000000000000000000000000,ok
158,prime_square,0,64,"2","79",3,158,522,157.000000000000000000000000,1000000000000000,9285978219023601,3.162277660168379331998894e-79,78.500000000000000000000000,ok
158,prime_cube,0,64,"3","53",4,158,522,157.000000000000000000000000,1000000000000000,7797426934670949,10.000000000000000000000000e-158,157.000000000000000000000000,ok
158,squarefree_3,0,64,"1,1,1","53,53,53",8,158,522,157.000000000000000000000000,1000000000000000,9999999087996019,10.000000000000000000000000e-472,471.000000000000000000000000,ok
158,squarefree_6,0,64,"1,1,1,1,1,1","27,27,27,27,27,27",64,158,522,157.000000000000000000000000,1000000000000000,9530212788650089,9.999999999999999999999992e-4868,4867.000000000000000000000000,ok
158,smooth_4321,0,64,"4,3,2,1","10,14,20,44",120,158,522,157.000000000000000000000000,1000000000000000,6288082692692357,10.000000000000000000000000e-9264,9263.000000000000000000000000,ok
159,probable_prime,0,64,"1","159",2,159,525,158.000000000000000000000000,1000000000000000,0000000000000151,1,0.000000000000000000000000,ok
159,semiprime_balanced,0,64,"1,1","80,80",4,159,525,158.000000000000000000000000,1000000000000000,0000000000012103,10.000000000000000000000000e-159,158.000000000000000000000000,ok
159,prime_square,0,64,"2","80",3,159,525,158.000000000000000000000000,1000000000000000,0000000000002401,10.000000000000000000000000e-80,79.000000000000000000000000,ok
159,prime_cube,0,64,"3","53",4,159,525,158.000000000000000000000000,1000000000000000,4797716225555371,10.000000000000000000000000e-159,158.000000000000000000000000,ok
159,squarefree_3,0,64,"1,1,1","53,53,54",8,159,525,158.000000000000000000000000,1000000000000000,9999990836105239,10.000000000000000000000000e-475,474.000000000000000000000000,ok
159,squarefree_6,0,64,"1,1,1,1,1,1","27,27,27,27,27,28",64,159,525,158.000000000000000000000000,1000000000000000,5287755698113879,9.999999999999999999999999e-4899,4898.000000000000000000000000,ok
159,smooth_4321,0,64,"4,3,2,1","10,14,20,45",120,159,525,158.000000000000000000000000,1000000000000000,1970606245374097,10.000000000000000000000000e-9323,9322.000000000000000000000000,ok
160,probable_prime,0,64,"1","160",2,160,529,159.000000000000000000000000,1000000000000000,0000000000000187,1,0.000000000000000000000000,ok
160,semiprime_balanced,0,64,"1,1","80,80",4,160,529,159.000000000000000000000000,1000000000000000,9999999999976333,10.000000000000000000000000e-160,159.000000000000000000000000,ok
160,prime_square,0,64,"2","80",3,160,529,159.000000000000000000000000,1000000000000000,2008156741708969,3.162277660168379331998894e-80,79.500000000000000000000000,ok
160,prime_cube,0,64,"3","54",4,160,529,159.000000000000000000000000,1000000000000000,0000000005000211,10.000000000000000000000000e-160,159.000000000000000000000000,ok
160,squarefree_3,0,64,"1,1,1","54,54,53",8,160,529,159.000000000000000000000000,1000000000000000,9999999993916333,10.000000000000000000000000e-478,477.000000000000000000000000,ok
160,squarefree_6,0,64,"1,1,1,1,1,1","27,27,27,27,27,29",64,160,529,159.000000000000000000000000,1000000000000000,2868271246255001,10.000000000000000000000000e-4930,4929.000000000000000000000000,ok
160,smooth_4321,0,64,"4,3,2,1","10,14,20,46",120,160,529,159.000000000000000000000000,1000000000000000,7318953940035157,10.000000000000000000000000e-9382,9381.000000000000000000000000,ok
161,probable_prime,0,64,"1","161",2,161,532,160.000000000000000000000000,1000000000000000,0000000000000303,1,0.000000000000000000000000,ok
161,semiprime_balanced,0,64,"1,1","81,80",4,161,532,160.000000000000000000000000,1000000000000000,9999999999996517,10.000000000000000000000000e-161,160.000000000000000000000000,ok
161,prime_square,0,64,"2","81",3,161,532,160.000000000000000000000000,1000000000000000,0000000000016641,10.000000000000000000000000e-81,80.000000000000000000000000,ok
161,prime_cube,0,64,"3","54",4,161,532,160.000000000000000000000000,1000000000000000,3498827199003299,10.000000000000000000000000e-161,160.000000000000000000000000,ok
161,squarefree_3,0,64,"1,1,1","54,54,54",8,161,532,160.000000000000000000000000,1000000000000000,9999999887228749,10.000000000000000000000000e-481,480.000000000000000000000000,ok
161,squarefree_6,0,64,"1,1,1,1,1,1","27,27,27,27,27,30",64,161,532,160.000000000000000000000000,1000000000000000,8617594028747133,10.000000000000000000000000e-4961,4960.000000000000000000000000,ok
161,smooth_4321,0,64,"4,3,2,1","11,14,21,41",120,161,532,160.000000000000000000000000,1000000000000000,3066322715547953,10.000000000000000000000000e-9441,9440.000000000000000000000000,ok
162,probable_prime,0,64,"1","162",2,162,535,161.000000000000000000000000,1000000000000000,0000000000000403,1,0.000000000000000000000000,ok
162,semiprime_balanced,0,64,"1,1","81,81",4,162,535,161.000000000000000000000000,1000000000000000,9999999999860293,10.000000000000000000000000e-162,161.000000000000000000000000,ok
162,prime_square,0,64,"2","81",3,162,535,161.000000000000000000000000,1000000000000000,3169810946888361,3.162277660168379331998894e-81,80.500000000000000000000000,ok
162,prime_cube,0,64,"3","54",4,162,535,161.000000000000000000000000,1000000000000000,1376240765034579,10.000000000000000000000000e-162,161.000000000000000000000000,ok
162,squarefree_3,0,64,"1,1,1","54,54,55",8,162,535,161.000000000000000000000000,1000000000000000,9999998724801529,10.000000000000000000000000e-484,483.000000000000000000000000,ok
162,squarefree_6,0,64,"1,1,1,1,1,1","27,27,27,27,27,31",64,162,535,161.000000000000000000000000,1000000000000000,6164288760260461,10.000000000000000000000000e-4992,4991.000000000000000000000000,ok
162,smooth_4321,0,64,"4,3,2,1","11,14,21,42",120,162,535,161.000000000000000000000000,1000000000000000,6939665738654901,10.000000000000000000000000e-9500,9499.000000000000000000000000,ok
163,probable_prime,0,64,"1","163",2,163,539,162.000000000000000000000000,1000000000000000,0000000000000133,1,0.000000000000000000000000,ok
163,semiprime_balanced,0,64,"1,1","82,82",4,163,539,162.000000000000000000000000,1000000000000000,0000000000000247,10.000000000000000000000000e-163,162.000000000000000000000000,ok
163,prime_square,0,64,"2","82",3,163,539,162.000000000000000000000000,1000000000000000,0000000000000169,10.000000000000000000000000e-82,81.000000000000000000000000,ok
163,prime_cube,0,64,"3","55",4,163,539,162.000000000000000000000000,1000000000000000,0000000000029791,10.000000000000000000000000e-163,162.000000000000000000000000,ok
163,squarefree_3,0,64,"1,1,1","55,55,55",8,163,539,162.000000000000000000000000,1000000000000000,0000000000822523,10.000000000000000000000000e-487,486.000000000000000000000000,ok
163,squarefree_6,0,64,"1,1,1,1,1,1","28,28,28,28,28,27",64,163,539,162.000000000000000000000000,1000000000000000,8592041578420801,9.999999999999999999999986e-5023,5022.000000000000000000000001,ok
163,smooth_4321,0,64,"4,3,2,1","11,14,21,43",120,163,539,162.000000000000000000000000,1000000000000000,3497688524058481,10.000000000000000000000000e-9559,9558.000000000000000000000000,ok
164,probable_prime,0,64,"1","164",2,164,542,163.000000000000000000000000,1000000000000000,0000000000000217,1,0.000000000000000000000000,ok
164,semiprime_balanced,0,64,"1,1","82,83",4,164,542,163.000000000000000000000000,1000000000000000,0000000000005083,10.000000000000000000000000e-164,163.000000000000000000000000,ok
164,prime_square,0,64,"2","82",3,164,542,163.000000000000000000000000,1000000000000000,5076508680600681,3.162277660168379331998894e-82,81.500000000000000000000000,ok
164,prime_cube,0,64,"3","55",4,164,542,163.000000000000000000000000,1000000000000000,3364411979543493,10.000000000000000000000000e-164,163.000000000000000000000000,ok
164,squarefree_3,0,64,"1,1,1","55,55,55",8,164,542,163.000000000000000000000000,1000000000000000,9999999990961981,10.000000000000000000000000e-490,489.000000000000000000000000,ok
164,squarefree_6,0,64,"1,1,1,1,1,1","28,28,28,28,28,28",64,164,542,163.000000000000000000000000,1000000000000000,5463639369783281,9.999999999999999999999999e-5054,5053.000000000000000000000000,ok
